"","doc_id","paragraph_id","sentence_id","sentence","token_id","token","lemma","upos","xpos","feats","head_token_id","dep_rel","deps","misc","value"
"909","doc903",1,1,"options","1","options","option","NOUN","NNS","Number=Plur","0","root",NA,"SpacesAfter=\n",5
"910","doc904",1,1,"stock","1","stock","stock","NOUN","NN","Number=Sing","0","root",NA,"SpacesAfter=\n",5
"911","doc905",1,1,"capable","1","capable","capable","ADJ","JJ","Degree=Pos","0","root",NA,"SpacesAfter=\n",5
"912","doc906",1,1,"hours","1","hours","hour","NOUN","NNS","Number=Plur","0","root",NA,"SpacesAfter=\n",5
"913","doc907",1,1,"employerpaid","1","employerpaid","employerpaid","AUX","VBD","Mood=Ind|Tense=Past|VerbForm=Fin","0","root",NA,"SpacesAfter=\n",5
"914","doc908",1,1,"talent","1","talent","talent","NOUN","NN","Number=Sing","0","root",NA,"SpacesAfter=\n",5
"915","doc909",1,1,"associate","1","associate","associate","NOUN","NN","Number=Sing","0","root",NA,"SpacesAfter=\n",5
"916","doc910",1,1,"docker","1","docker","docker","NOUN","NN","Number=Sing","0","root",NA,"SpacesAfter=\n",5
"917","doc911",1,1,"pretax","1","pretax","pretax","SYM","NFP",NA,"0","root",NA,"SpacesAfter=\n",5
"918","doc912",1,1,"learner","1","learner","learner","NOUN","NN","Number=Sing","0","root",NA,"SpacesAfter=\n",5
"919","doc913",1,1,"relocation","1","relocation","relocation","NOUN","NN","Number=Sing","0","root",NA,"SpacesAfter=\n",5
"920","doc914",1,1,"profile","1","profile","profile","NOUN","NN","Number=Sing","0","root",NA,"SpacesAfter=\n",4
"921","doc915",1,1,"retrieval","1","retrieval","retrieval","NOUN","NN","Number=Sing","0","root",NA,"SpacesAfter=\n",4
"922","doc916",1,1,"selecting","1","selecting","select","VERB","VBG","VerbForm=Ger","0","root",NA,"SpacesAfter=\n",4
"923","doc917",1,1,"prototype","1","prototype","prototype","NOUN","NN","Number=Sing","0","root",NA,"SpacesAfter=\n",4
"924","doc918",1,1,"transform","1","transform","transform","NOUN","NN","Number=Sing","0","root",NA,"SpacesAfter=\n",4
"925","doc919",1,1,"psychometrics","1","psychometrics","psychometric","NOUN","NNS","Number=Plur","0","root",NA,"SpacesAfter=\n",4
"926","doc920",1,1,"turning","1","turning","turn","VERB","VBG","VerbForm=Ger","0","root",NA,"SpacesAfter=\n",4
"927","doc921",1,1,"highimpact","1","highimpact","highimpact","X","ADD",NA,"0","root",NA,"SpacesAfter=\n",4
"928","doc922",1,1,"internships","1","internships","internship","NOUN","NNS","Number=Plur","0","root",NA,"SpacesAfter=\n",4
"929","doc923",1,1,"entire","1","entire","entire","ADJ","JJ","Degree=Pos","0","root",NA,"SpacesAfter=\n",4
"930","doc924",1,1,"tech","1","tech","tech","NOUN","NN","Number=Sing","0","root",NA,"SpacesAfter=\n",4
"931","doc925",1,1,"receive","1","receive","receive","VERB","VB","Mood=Imp|VerbForm=Fin","0","root",NA,"SpacesAfter=\n",4
"932","doc926",1,1,"status","1","status","status","NOUN","NN","Number=Sing","0","root",NA,"SpacesAfter=\n",4
"933","doc927",1,1,"perspective","1","perspective","perspective","NOUN","NN","Number=Sing","0","root",NA,"SpacesAfter=\n",4
"934","doc928",1,1,"return","1","return","return","NOUN","NN","Number=Sing","0","root",NA,"SpacesAfter=\n",4
"935","doc929",1,1,"brands","1","brands","brand","NOUN","NNS","Number=Plur","0","root",NA,"SpacesAfter=\n",4
"936","doc930",1,1,"millions","1","millions","million","NOUN","NNS","Number=Plur","0","root",NA,"SpacesAfter=\n",4
"937","doc931",1,1,"designers","1","designers","designer","NOUN","NNS","Number=Plur","0","root",NA,"SpacesAfter=\n",4
"938","doc932",1,1,"character","1","character","character","NOUN","NN","Number=Sing","0","root",NA,"SpacesAfter=\n",4
"939","doc933",1,1,"optical","1","optical","optical","ADJ","JJ","Degree=Pos","0","root",NA,"SpacesAfter=\n",4
"940","doc934",1,1,"slq","1","slq","slq","NOUN","NN","Number=Sing","0","root",NA,"SpacesAfter=\n",4
"941","doc935",1,1,"forecasts","1","forecasts","forecast","NOUN","NNS","Number=Plur","0","root",NA,"SpacesAfter=\n",4
"942","doc936",1,1,"past","1","past","past","ADJ","JJ","Degree=Pos","0","root",NA,"SpacesAfter=\n",4
"943","doc937",1,1,"difficult","1","difficult","difficult","ADJ","JJ","Degree=Pos","0","root",NA,"SpacesAfter=\n",4
"944","doc938",1,1,"quick","1","quick","quick","ADV","RB",NA,"0","root",NA,"SpacesAfter=\n",4
"945","doc939",1,1,"act","1","act","act","NOUN","NN","Number=Sing","0","root",NA,"SpacesAfter=\n",4
"946","doc940",1,1,"redistricting","1","redistricting","redistrict","VERB","VBG","VerbForm=Ger","0","root",NA,"SpacesAfter=\n",4
"947","doc941",1,1,"alternative","1","alternative","alternative","ADJ","JJ","Degree=Pos","0","root",NA,"SpacesAfter=\n",4
"948","doc942",1,1,"talents","1","talents","talents","NOUN","NNS","Number=Plur","0","root",NA,"SpacesAfter=\n",4
"949","doc943",1,1,"important","1","important","important","ADJ","JJ","Degree=Pos","0","root",NA,"SpacesAfter=\n",4
"950","doc944",1,1,"material","1","material","material","NOUN","NN","Number=Sing","0","root",NA,"SpacesAfter=\n",4
"951","doc945",1,1,"agricultural","1","agricultural","agricultural","ADJ","JJ","Degree=Pos","0","root",NA,"SpacesAfter=\n",4
"952","doc946",1,1,"conversion","1","conversion","conversion","NOUN","NN","Number=Sing","0","root",NA,"SpacesAfter=\n",4
"953","doc947",1,1,"fun","1","fun","fun","NOUN","NN","Number=Sing","0","root",NA,"SpacesAfter=\n",4
"954","doc948",1,1,"electronics","1","electronics","electronics","NOUN","NNS","Number=Plur","0","root",NA,"SpacesAfter=\n",4
"955","doc949",1,1,"spotify������s","1","spotify","spotify","ADJ","JJ","Degree=Pos","2","amod",NA,"SpaceAfter=No",4
"957","doc950",1,1,"transactional","1","transactional","transactional","ADJ","JJ","Degree=Pos","0","root",NA,"SpacesAfter=\n",4
"958","doc951",1,1,"volume","1","volume","volume","NOUN","NN","Number=Sing","0","root",NA,"SpacesAfter=\n",4
"959","doc952",1,1,"third","1","third","third","ADJ","JJ","Degree=Pos|NumType=Ord","0","root",NA,"SpacesAfter=\n",4
"960","doc953",1,1,"offerings","1","offerings","offering","NOUN","NNS","Number=Plur","0","root",NA,"SpacesAfter=\n",4
"961","doc954",1,1,"indepth","1","indepth","indepth","ADV","RB",NA,"0","root",NA,"SpacesAfter=\n",4
"962","doc955",1,1,"interactions","1","interactions","interaction","NOUN","NNS","Number=Plur","0","root",NA,"SpacesAfter=\n",4
"963","doc956",1,1,"teamwork","1","teamwork","teamwork","NOUN","NN","Number=Sing","0","root",NA,"SpacesAfter=\n",4
"964","doc957",1,1,"innovation","1","innovation","innovation","NOUN","NN","Number=Sing","0","root",NA,"SpacesAfter=\n",4
"965","doc958",1,1,"add","1","add","add","VERB","VB","Mood=Imp|VerbForm=Fin","0","root",NA,"SpacesAfter=\n",4
"966","doc959",1,1,"automation","1","automation","automation","NOUN","NN","Number=Sing","0","root",NA,"SpacesAfter=\n",4
"967","doc960",1,1,"central","1","central","central","ADJ","JJ","Degree=Pos","0","root",NA,"SpacesAfter=\n",4
"968","doc961",1,1,"manager","1","manager","manager","NOUN","NN","Number=Sing","0","root",NA,"SpacesAfter=\n",4
"969","doc962",1,1,"staff","1","staff","staff","NOUN","NN","Number=Sing","0","root",NA,"SpacesAfter=\n",4
"970","doc963",1,1,"scipy","1","scipy","scipy","NOUN","NN","Number=Sing","0","root",NA,"SpacesAfter=\n",4
"971","doc964",1,1,"resume","1","resume","resume","NOUN","NN","Number=Sing","0","root",NA,"SpacesAfter=\n",4
"972","doc965",1,1,"ambiguous","1","ambiguous","ambiguous","ADJ","JJ","Degree=Pos","0","root",NA,"SpacesAfter=\n",4
"973","doc966",1,1,"distilling","1","distilling","distill","NOUN","NN","Number=Sing","0","root",NA,"SpacesAfter=\n",4
"974","doc967",1,1,"efficiently","1","efficiently","efficiently","ADV","RB",NA,"0","root",NA,"SpacesAfter=\n",4
"975","doc968",1,1,"early","1","early","earely","ADJ","JJ","Degree=Pos","0","root",NA,"SpacesAfter=\n",4
"976","doc969",1,1,"payment","1","payment","payment","NOUN","NN","Number=Sing","0","root",NA,"SpacesAfter=\n",4
"977","doc970",1,1,"advantagesdrawbacks","1","advantagesdrawbacks","advantagesdrawback","NOUN","NNS","Number=Plur","0","root",NA,"SpacesAfter=\n",4
"978","doc971",1,1,"tree","1","tree","tree","NOUN","NN","Number=Sing","0","root",NA,"SpacesAfter=\n",4
"979","doc972",1,1,"revenue","1","revenue","revenue","NOUN","NN","Number=Sing","0","root",NA,"SpacesAfter=\n",4
"980","doc973",1,1,"acquire","1","acquire","acquire","VERB","VB","Mood=Imp|VerbForm=Fin","0","root",NA,"SpacesAfter=\n",4
"981","doc974",1,1,"classify","1","classify","classify","NOUN","NN","Number=Sing","0","root",NA,"SpacesAfter=\n",4
"982","doc975",1,1,"������",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"983","doc976",1,1,"identifies","1","identifies","identify","NOUN","NNS","Number=Plur","0","root",NA,"SpacesAfter=\n",4
"984","doc977",1,1,"applies","1","applies","apply","VERB","VBZ","Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin","0","root",NA,"SpacesAfter=\n",4
"985","doc978",1,1,"summarize","1","summarize","summarize","NOUN","NN","Number=Sing","0","root",NA,"SpacesAfter=\n",4
"986","doc979",1,1,"troubleshoot","1","troubleshoot","troubleshoot","NOUN","NN","Number=Sing","0","root",NA,"SpacesAfter=\n",4
"987","doc980",1,1,"idea","1","idea","idea","NOUN","NN","Number=Sing","0","root",NA,"SpacesAfter=\n",4
"988","doc981",1,1,"applicant","1","applicant","applicant","NOUN","NN","Number=Sing","0","root",NA,"SpacesAfter=\n",4
"989","doc982",1,1,"enable","1","enable","enable","ADJ","JJ","Degree=Pos","0","root",NA,"SpacesAfter=\n",4
"990","doc983",1,1,"substituted","1","substituted","substitute","VERB","VBN","Tense=Past|VerbForm=Part","0","root",NA,"SpacesAfter=\n",4
"991","doc984",1,1,"entertainment","1","entertainment","entertainment","NOUN","NN","Number=Sing","0","root",NA,"SpacesAfter=\n",4
"992","doc985",1,1,"anomaly","1","anomaly","anomally","ADV","RB",NA,"0","root",NA,"SpacesAfter=\n",4
"993","doc986",1,1,"sciences","1","sciences","science","NOUN","NNS","Number=Plur","0","root",NA,"SpacesAfter=\n",4
"994","doc987",1,1,"consistently","1","consistently","consistently","ADV","RB",NA,"0","root",NA,"SpacesAfter=\n",4
"995","doc988",1,1,"timelines","1","timelines","timeline","NOUN","NNS","Number=Plur","0","root",NA,"SpacesAfter=\n",4
"996","doc989",1,1,"desired","1","desired","desire","VERB","VBN","Tense=Past|VerbForm=Part","0","root",NA,"SpacesAfter=\n",4
"997","doc990",1,1,"ensuring","1","ensuring","ensure","VERB","VBG","VerbForm=Ger","0","root",NA,"SpacesAfter=\n",4
"998","doc991",1,1,"parameters","1","parameters","parameter","NOUN","NNS","Number=Plur","0","root",NA,"SpacesAfter=\n",4
"999","doc992",1,1,"completion","1","completion","completion","NOUN","NN","Number=Sing","0","root",NA,"SpacesAfter=\n",4
"1000","doc993",1,1,"funnel","1","funnel","funnel","NOUN","NN","Number=Sing","0","root",NA,"SpacesAfter=\n",4
"1001","doc994",1,1,"assess","1","assess","assess","NOUN","NN","Number=Sing","0","root",NA,"SpacesAfter=\n",4
"1002","doc995",1,1,"proper","1","proper","proper","ADJ","JJ","Degree=Pos","0","root",NA,"SpacesAfter=\n",4
"1003","doc996",1,1,"kibana","1","kibana","kibana","NOUN","NN","Number=Sing","0","root",NA,"SpacesAfter=\n",4
"1004","doc997",1,1,"drivers","1","drivers","driver","NOUN","NNS","Number=Plur","0","root",NA,"SpacesAfter=\n",4
"1005","doc998",1,1,"timely","1","timely","timly","ADJ","JJ","Degree=Pos","0","root",NA,"SpacesAfter=\n",4
"1006","doc999",1,1,"gain","1","gain","gain","VERB","VB","VerbForm=Inf","0","root",NA,"SpacesAfter=\n",4
"1007","doc1000",1,1,"easily","1","easily","easily","ADV","RB",NA,"0","root",NA,"SpacesAfter=\n",4
